"","norm_avg","norm_std","c1_avg","c1_std","c2_avg","c2_std","c3_avg","c3_std","pval_norm_vs_c1","pval_norm_vs_c2","pval_norm_vs_c3","padj_norm_vs_c1","padj_norm_vs_c2","padj_norm_vs_c3"
"cg10918735",0.137120203472497,0.0213780962717453,0.441237958983654,0.227086159540791,0.161000551392323,0.117204949739461,0.160016567537886,0.0942908139186466,1.3541296972619e-09,3.1776968381414e-05,0.04357359998043,8.42099405484742e-09,6.51919248237256e-05,0.06106441124018
"cg19744952",0.0414369312343519,0.00628855335318159,0.124041760240747,0.131688939230584,0.0538206207692513,0.0340702438782353,0.0486413459303125,0.0148647646784583,1.31506380451896e-07,0.000289292360530768,0.00206975278607713,6.54244242748181e-07,0.000514010533443062,0.00418386036266679
"cg09556823",0.950020310239167,0.0165834413316578,0.93581155179808,0.0554987617373152,0.946068622601443,0.0143864935578165,0.948155862428534,0.0198012528760508,0.108640318502596,0.0228128340278692,0.238044929223415,0.13948015085172,0.0302650264769731,0.277023046289237
"cg07399395",0.861533165911951,0.0393883974481312,0.856265035072123,0.0658769759112175,0.909631027780755,0.0454099067864123,0.826905789478606,0.0569412698202434,0.296245566864328,1.71529457304587e-12,0.000266524579763394,0.340768022000007,6.2062476370205e-12,0.000671372042695132
"cg20210151",0.940823354533776,0.0290025003529021,0.925621708479155,0.0236119881207005,0.931643320305766,0.017681975192723,0.922248476622359,0.0315434320115179,6.38527985366011e-05,4.01400901384186e-06,2.43415361023125e-06,0.000195487798596671,8.58911606187666e-06,8.97030682288923e-06
"cg22450733",0.895577273302205,0.0161162356169254,0.897031171857974,0.0206459722230933,0.904692197550891,0.0166093682912105,0.902150124644374,0.0178498396688256,0.62155800304032,0.0128496509237077,0.0595541428600979,0.654444669867851,0.0177575037070683,0.0795387545581173
"cg18718647",0.653449617645656,0.0603212224909479,0.640932618176206,0.0819411311521072,0.689653805172114,0.0928740338913609,0.553178958124044,0.106372284457154,0.53884264513385,0.00156967754854132,1.003067368055e-07,0.57650369022385,0.00240281409353632,5.2662707249696e-07
"cg24964350",0.94496764340795,0.0174271417536974,0.923587745412321,0.0573820573634585,0.845723073179417,0.152600117570569,0.876200369980349,0.146054357480718,0.0902057102897628,1.36233468950309e-10,0.000108597273084876,0.121290110457181,4.23600942517366e-10,0.000296039141697128
"cg16682276",0.0913292243388006,0.0433598770636244,0.334674194777194,0.286196426029143,0.0889308644754584,0.0396018233526792,0.14650097629383,0.0629579317112857,0.000426631345281758,0.597624261192907,1.82754639688198e-06,0.00106124547138837,0.62593277882836,6.86191949017953e-06
"cg09817427",0.189062172289445,0.0243419352026979,0.253266424973318,0.199118544008084,0.180280404955475,0.14025425679167,0.206806939865734,0.132657842947571,0.000751619863721853,7.50505513291699e-09,0.000534408060834601,0.00173921340558894,2.04589859102806e-08,0.00125114357771865
"cg00693769",0.960891008713579,0.0312704120761403,0.960120249981057,0.0119906365959725,0.961696622100918,0.00763941742978346,0.951303374405529,0.0694075855552018,0.0140056013659956,2.66771892687423e-06,3.0777627560985e-05,0.0240268506192511,5.89862296053302e-06,9.42268905328618e-05
"cg23054032",0.0399548210004977,0.0112689610711769,0.0385779473855508,0.00664966190433189,0.040413468865153,0.00855339414719872,0.0439746690852125,0.0486996015173603,0.94191314435973,0.544229242619703,0.88114768556535,0.95147571435323,0.582266770329682,0.894634639936248
"cg13466809",0.657332383900091,0.0720594572943337,0.770168629201433,0.0981797990556977,0.833450975308958,0.0692661031436555,0.781504700023306,0.0925921261687214,2.11570582597798e-06,0,1.08801856413265e-13,8.59235631366566e-06,0,2.40572993624887e-12
"cg25133016",0.114484957866426,0.0263759310671123,0.113161725252216,0.0709787022704814,0.0645590855336956,0.026440444581198,0.101397072329653,0.0341539066704376,0.0144677668010239,0,0.00798627876716873,0.0241939965832249,0,0.0138197345623181
"cg03191116",0.041522963250869,0.00764390033048826,0.0410480138676678,0.00442972728149807,0.0427708795600523,0.00781718960813139,0.044055119350374,0.0110447090374677,0.419980863378511,0.245863291789646,0.493002990493173,0.464312176735132,0.277993153784883,0.536107077093669
"cg22876356",0.724954449989054,0.0579238641890941,0.612124071280976,0.164779386548408,0.454164911842072,0.192686819284956,0.605783594153524,0.183529586459447,2.30935966882839e-05,0,3.08470592935706e-06,7.6593762349475e-05,0,1.11610269080374e-05
"cg02907415",0.853418002464317,0.045143980935076,0.66791503430087,0.216956791424769,0.859289544545226,0.112778500281235,0.828715529703492,0.129494670284652,1.28063722019123e-05,1.68338073258667e-06,0.090141364762971,4.6335783057828e-05,3.85049156074422e-06,0.114255615209116
"cg24700929",0.801682903034058,0.0434204180129691,0.516134606619404,0.185980592454539,0.795014924806401,0.136036612471963,0.704193784670313,0.139822232864599,9.683698287688e-12,1.65490155135117e-07,4.39790983741695e-07,1.37646854232137e-10,4.1723625120997e-07,1.87416906061875e-06
"cg13206013",0.915464272934497,0.0274125694915589,0.838495460672081,0.14541152645507,0.934068954535713,0.0224490171881368,0.893399394683422,0.0886305705180531,0.0156796198250091,3.11923166285144e-06,0.407106374429008,0.0255757733211214,6.82117693304875e-06,0.455135778153779
"cg19979750",0.451441017929733,0.0819995291832552,0.702160712181973,0.122738577539328,0.650135159354961,0.161009038754495,0.605612639656206,0.155414693130499,9.72835145773843e-11,1.0325074129014e-14,1.61451629843157e-10,8.89026897553758e-10,4.28060364932037e-14,1.46040337903583e-09
"cg12702615",0.847557340689169,0.028659204596644,0.826016232533158,0.0916065572719001,0.890778408474422,0.0910986860616061,0.849147252382417,0.106322576479533,0.0964440243625029,0,3.26108098303024e-07,0.126265531895645,0,1.47489799005231e-06
"cg04141261",0.851025814071058,0.0484859725486693,0.862728801507374,0.0407074372076877,0.605811088951458,0.222499153146304,0.769985953769708,0.151952926705403,0.69404231335936,3.33733041202322e-12,0.00701288054810534,0.723112148473889,1.16135300609993e-11,0.0122417827111663
"cg06580523",0.910063338297089,0.0252419057945984,0.6586549417793,0.252640842004587,0.891543563532785,0.115388220567754,0.840492433418799,0.174068510752303,5.86546766712104e-08,1.87108971649863e-08,0.00990298582907945,2.99289247630022e-07,4.89930070504247e-08,0.0165604552940068
"cg12387106",0.917452820509749,0.0138153502935912,0.878998595588655,0.0696308131800506,0.905768887849617,0.0387326207526291,0.886273456139732,0.120911365381812,6.65120016659637e-05,0.0299715634296766,0.0740936169429004,0.000200543762598891,0.0389826217157231,0.0963701292263868
"cg06854842",0.463387373506569,0.0565133188030168,0.298225984865887,0.112468634167407,0.255192645680402,0.0748152331979572,0.370747119363973,0.107537154504906,4.69790539803228e-10,0,8.85640039083313e-09,3.34595293617384e-09,0,5.68523767024449e-08
"cg13441058",0.674810776790081,0.0685728975440914,0.836279200725741,0.0698721081700228,0.864612837475918,0.0751747081020861,0.71809603466559,0.160039710812113,9.72835145773843e-11,0,2.35369875656311e-05,8.89026897553758e-10,0,7.3185320711884e-05
"cg20853361",0.801334232828637,0.0477464134512229,0.784054877487084,0.18961361508263,0.820837936446761,0.17002374731418,0.839940652038104,0.152527295608654,0.00400622437789477,9.03586094835873e-11,5.65793301099404e-09,0.0078934519920897,2.94776447331703e-10,3.88251265237177e-08
"cg14692453",0.929170177300708,0.0186523567121629,0.868436817964858,0.10831416039253,0.923498709850134,0.0674778146792518,0.885224520419881,0.120168603107775,0.0156796198250091,0.00150678590880615,0.136443933295912,0.0255757733211214,0.00236102673899547,0.168648091465134
"cg20873136",0.712633615180311,0.0462749111148211,0.722273276152152,0.0745138204083894,0.763476615135631,0.0808966645764945,0.605109486234677,0.123234849751718,0.213779444925649,8.35928825937415e-07,7.40371065566237e-08,0.253226842501215,1.95705689837113e-06,4.0926067235467e-07
"cg27489873",0.864529124498823,0.0348168793707155,0.822523359105818,0.0656861272302316,0.882677338817315,0.0352702866539516,0.817769060780806,0.0696844769703929,0.00755657532330833,0.00804114057451855,8.47394439618121e-05,0.0139236897160959,0.0115121365059654,0.000234210407616675
"cg05454076",0.26326834617107,0.0434726286738442,0.589036912188975,0.182074873856073,0.399110064545899,0.202725566360432,0.264605717312618,0.126787586471323,3.02975422528107e-11,2.96028505042401e-08,0.0135615610558396,4.01947393887288e-10,7.65060681862827e-08,0.0219410621960332
"cg09560533",0.780809611980214,0.033822938328108,0.579913618761116,0.213273846293697,0.829953424156873,0.129412772252377,0.781377950679291,0.145155010077222,1.48282623069207e-07,1.34336985979644e-14,6.75881503409137e-06,6.86238185831911e-07,5.24177651175473e-14,2.28319024369171e-05
"cg27449975",0.947328288123658,0.011733765569948,0.944393805503974,0.0165753638654757,0.944310784143572,0.037964095425121,0.947135773669763,0.0151600926423181,0.311224400100529,0.930405729301962,0.91569897331156,0.351895770568211,0.93510474813682,0.920323715601012
"cg26686647",0.606404532237941,0.0378679447858386,0.816369501130344,0.0345855976781951,0.811196262229234,0.0768075759244335,0.770870489443408,0.0908949090355546,0,0,6.83897383169096e-14,0,0,1.72328817882317e-12
"cg17410394",0.895602360556095,0.0294773248014677,0.855691916566969,0.135625423739703,0.889257359524897,0.114782856913843,0.886445257207166,0.0965593105156656,0.0735053579177747,5.71942493365896e-12,0.000278264622770918,0.102290672906554,1.92909417253921e-11,0.000683637776931022
"cg27582625",0.0512738933190435,0.0165753439662218,0.224509862215265,0.242122507570203,0.0461577436816484,0.0239746513060542,0.0465480175233776,0.0142455737065562,0.000426631345281758,0.000357189726034046,0.159854238797006,0.00106124547138837,0.000612765133454958,0.193969472686611
"cg26481739",0.879568198419302,0.0593417556804457,0.902220242553491,0.0592446898165735,0.905834611514373,0.0965611031522955,0.913817589004037,0.0480950338755054,0.000750997381033125,4.22994972382185e-14,6.63685259283397e-06,0.00173921340558894,1.61876922123182e-13,2.28319024369171e-05
"cg07824907",0.859299327806292,0.0506112114429674,0.748499409778634,0.0789654512153761,0.783470370891787,0.0681459485272358,0.662763546175479,0.124140590589343,1.93321286090509e-07,1.18231868739826e-10,6.92779167366098e-14,8.74339453000255e-07,3.79486159342346e-10,1.72328817882317e-12
"cg10242602",0.176236375667403,0.0559669321362214,0.565068602369695,0.198675789442073,0.246533732098777,0.172586138010989,0.293019109146392,0.143243535542363,3.26405569239796e-14,0.0172059947581588,3.26108098303024e-07,8.11933853483993e-13,0.0231350875464432,1.47489799005231e-06
"cg22967016",0.0855184634444699,0.0194389882349044,0.248455924130285,0.218021363568007,0.0850385299471446,0.0565968608247694,0.0937164530612306,0.0409202567257135,1.98733999435818e-05,0.00152572693668063,0.278080934928574,6.70306201486913e-05,0.00237202859687066,0.321733174713874
"cg03008269",0.0615966926895039,0.0107755061188829,0.0610522605748363,0.00871461951856838,0.0618987903914957,0.00999581752280423,0.0646954216888297,0.0138920266459154,0.954059045013344,0.226976288056261,0.0871276839779204,0.954059045013344,0.258104464703976,0.111143648151321
"cg08525845",0.244396208685808,0.0339885977664236,0.488992950760051,0.164855134082667,0.368070515254834,0.135869730607799,0.331698751040623,0.122816917193525,9.82843806340838e-11,3.38484795747718e-12,4.42642943965232e-07,8.89026897553758e-10,1.16135300609993e-11,1.87416906061875e-06
"cg13023210",0.113819678751406,0.0205299499050339,0.27508661399977,0.146587262404971,0.138547399753726,0.0909120958386629,0.133483447641828,0.0643056298529966,2.21857088256172e-09,0.157656825439062,0.0575275444222596,1.26141601608509e-08,0.18030866817456,0.0778774240818344
"cg12956209",0.0434280487803926,0.0100175102361264,0.0439233278340148,0.00651267465028809,0.0445383426199425,0.00713892910949551,0.0438354974039702,0.0119921332342645,0.311224400100529,0.0793747673533575,0.569885499131789,0.351895770568211,0.0963145042885252,0.606455691589444
"cg13931277",0.842598844216882,0.0314407537832183,0.804998453629916,0.120102337345351,0.888080526182975,0.0372630231265681,0.865666971119161,0.058373234389257,0.0478184965491653,1.64313007644523e-13,6.75881503409137e-06,0.0689556580672745,6.16948840023776e-13,2.28319024369171e-05
"cg12255774",0.796203614647405,0.0257352449570935,0.825847619197731,0.0387744548305607,0.849882071097577,0.029540420627376,0.794024709227169,0.0883388480252519,0.00144941144258492,0,0.00249115778676634,0.00310142878574624,0,0.0049424021909803
"cg18268988",0.100371222374472,0.0238135151668031,0.131919469307889,0.0696766583064888,0.10862828859829,0.0420203279878884,0.129134480163785,0.0391824700485677,0.117063246534547,0.45059902087283,0.000278264622770918,0.148379529046973,0.498162250853851,0.000683637776931022
"cg13751113",0.797798176708695,0.0793480989585044,0.708502118901719,0.11986208317453,0.819112698047754,0.0754695400704723,0.642121625783481,0.137519124071676,0.00144941144258492,0.134886855365168,1.07703512775004e-10,0.00310142878574624,0.156060954753886,1.07164995211129e-09
"cg17029168",0.0958022689179156,0.0194350736645366,0.360953818689108,0.203423922078671,0.116010113146595,0.101989027387661,0.11596497423103,0.0998147942918231,9.82843806340838e-11,4.43242040878422e-05,0.00208141796936689,8.89026897553758e-10,9.00052715661286e-05,0.00418386036266679
"cg22060087",0.930456219025657,0.0170010945315199,0.936397447753759,0.0200126194310211,0.94055335770325,0.0147617071354508,0.914315649543423,0.0681001031295907,0.0303359129498996,0.000520926010408762,0.718636666964773,0.0467972610622482,0.000871128370347426,0.75267735118942
"cg04588514",0.95840611592476,0.00634077426348096,0.777912497425482,0.214195026006665,0.943553764292417,0.0364573545936377,0.937480969630741,0.0383852218113271,9.82843806340838e-11,0.000284308162551317,2.35369875656311e-05,8.89026897553758e-10,0.000514010533443062,7.3185320711884e-05
"cg09936190",0.0821556156126285,0.0100199624952403,0.0754934941989516,0.0100473156274077,0.0750462375897774,0.0131479825409599,0.0723104173869793,0.0122272991276554,0.00755657532330833,0.000154984557256488,3.78530563798218e-05,0.0139236897160959,0.000293732637086106,0.000112429227157978
"cg00779130",0.0430711372100012,0.00986976980809217,0.0420618246589927,0.0094270822333086,0.0417466932389645,0.00913530699752053,0.0416294845483661,0.00904937290864024,0.311224400100529,0.131228445652215,0.202477514549279,0.351895770568211,0.152716144355502,0.239839436876824
"cg06431953",0.9326899992809,0.0121646392685737,0.914307668232176,0.0227541263272165,0.919858867464514,0.0177881422728126,0.916919252534632,0.0215885906747505,0.00116944694447441,2.15542202698371e-05,0.000228931420111156,0.0025857771327823,4.46801024343498e-05,0.000591653929897662
"cg24539517",0.332174954055967,0.0374868272804793,0.56754318148145,0.169912769529487,0.609183589884034,0.162769148756809,0.436594334097788,0.15512628010776,1.5066836667188e-12,0,4.98423524675218e-12,2.72572772433674e-11,0,6.61241876069122e-11
"cg11368900",0.936026172023812,0.0177048414977834,0.832634261854222,0.121695932508808,0.926327283514054,0.0760949521182249,0.911175484230612,0.072698381431786,1.98733999435818e-05,0.00554039750178903,0.119224340979035,6.70306201486913e-05,0.00798941378881172,0.149217885879421
"cg19310162",0.671841876699449,0.0405125988683737,0.789634220169388,0.131993235679148,0.857044392402923,0.0383207735282553,0.714973435145706,0.15125266809893,3.24057447542714e-11,0,2.21944684852815e-12,4.0304645038125e-10,0,3.39746094505463e-11
"cg14400120",0.901494260668015,0.0172363994389261,0.885293061616869,0.0327063195327982,0.893059394607766,0.0219168232905962,0.895275849172371,0.0161470320718788,0.0409584743283143,0.000935854628621779,0.0778756297173919,0.0603758251209967,0.00153913281897301,0.100631495543903
"cg20695611",0.888977574689673,0.0449215106974264,0.896264497381216,0.0897442776605603,0.89933201474993,0.0945608180496919,0.818437259758232,0.156690985982663,0.0472213853113514,0.000190886815954805,0.036659005075436,0.0689556580672745,0.000351726633101909,0.0528633478986359
"cg10692118",0.0773809310650203,0.0113180386972163,0.220479993552899,0.190704798256278,0.0797905636121616,0.0154608319462212,0.0759102391463322,0.0115375490934979,7.32878783726854e-06,0.480745138857619,0.57548618668133,2.85966427375772e-05,0.525649904575089,0.609158250795663
"cg10592171",0.351619217461334,0.0398766931796333,0.407377290442724,0.174684035125526,0.343212237150143,0.183362471566104,0.338597270440118,0.136197141701972,0.00243984263595654,1.65636501736621e-07,0.000654572956386601,0.00516519877186543,4.1723625120997e-07,0.0014802274809197
"cg22318878",0.940914047806901,0.012841717638135,0.933838640428974,0.0252598354616505,0.952919776164834,0.0153343248266945,0.92715016651533,0.0834707080806369,0.264938584856343,4.88204143778148e-10,0.130212364658664,0.310133990508307,1.47200946381593e-09,0.161951628544213
"cg12793803",0.546701409253068,0.0436394443308259,0.64747325949174,0.132081108085042,0.785624792654178,0.0830878438217564,0.553787035849384,0.159119136925217,1.70376157626606e-10,0,0.000436211892303806,1.35619421470778e-09,0,0.00103340674486259
"cg23738681",0.908712177474503,0.0858325123491014,0.902567497171344,0.0204280434424844,0.917876784676928,0.0169548314721936,0.911433140025644,0.0448176896850179,8.65835325282172e-05,0.0254134612942782,0.00502345703547902,0.000249711927146597,0.0334919125666316,0.00925618472278078
"cg25814293",0.680698669039689,0.0664225245443055,0.920469751110376,0.0283025240328471,0.937726413613074,0.0226844033110326,0.819192609279777,0.204936329751987,0,0,6.83897383169096e-14,0,0,1.72328817882317e-12
"cg03851515",0.939180204833814,0.015770412731339,0.919327503502875,0.0691893870825859,0.946166626646787,0.0136948637494752,0.92655789521291,0.0435753834350077,0.605263376629027,0.00130309458648314,0.0243218830705294,0.640677723133916,0.00209125663475924,0.0368798013815225
"cg01770232",0.242457768904044,0.0448880775802357,0.151297860753332,0.0721119619250233,0.110300415456892,0.0638710002372996,0.135007653584581,0.0529350009561482,9.683698287688e-12,0,6.83897383169096e-14,1.37646854232137e-10,0,1.72328817882317e-12
"cg22650458",0.562287155175532,0.0432581318987692,0.714519868861574,0.0907576083601793,0.772186020680208,0.0699590330022416,0.539893173533235,0.172978016999172,9.82843806340838e-11,0,0.000436211892303806,8.89026897553758e-10,0,0.00103340674486259
"cg22327527",0.708280922806893,0.041122055189496,0.732931939048615,0.168084318048585,0.788393383590475,0.163664253768579,0.750118410395314,0.169174681733313,0.000185639053161379,6.21724893790088e-15,5.43271209130225e-08,0.000486081204988349,2.68963595357016e-14,3.08888487476899e-07
"cg21669326",0.502836351108819,0.101388963537079,0.244163452755511,0.194150295620658,0.249046175215818,0.159845165472073,0.23011724927465,0.129645175186891,2.21857088256172e-09,0,6.83897383169096e-14,1.26141601608509e-08,0,1.72328817882317e-12
"cg24873202",0.727848638156996,0.0337595065905029,0.741582243279924,0.153737342487566,0.825370598711071,0.105187723691682,0.798966236506717,0.118906176892178,0.000536729754747944,0,7.02152780363008e-11,0.00130255147798586,0,8.21931784071992e-10
"cg23436746",0.792133180640252,0.0419300263883338,0.75899027188187,0.181751040772164,0.834511346707839,0.132889043175497,0.804564444763796,0.102277050533019,0.000185639053161379,0,0.000145305895107528,0.000486081204988349,0,0.000385544975018641
"cg02848122",0.9512777747923,0.00956333690787901,0.943836130979584,0.013063947764822,0.947744559829341,0.00981377083691862,0.940727255939156,0.0150575945692951,0.0843301304485984,0.0586917839145135,7.75228252414273e-05,0.11573583420187,0.0720966975246184,0.000217282284831606
"cg21794767",0.875506612307459,0.0450093347673939,0.850818856152126,0.104240258985197,0.941614673157106,0.0200792249840931,0.882317204122609,0.142713647912093,0.213779444925649,0,7.82684333455741e-07,0.253226842501215,0,3.05400357564103e-06
"cg10687420",0.921484386572401,0.0285731570235661,0.757047564635,0.188982852972456,0.897774693771754,0.0855331246245748,0.883730792488335,0.0752263656662673,0.000185639053161379,0.515949444952404,0.0501272540232313,0.000486081204988349,0.558010541008306,0.0692730802126599
"cg09343544",0.103330959321314,0.0178873336560934,0.124794506933204,0.100577183453183,0.112518872280337,0.0349566495143778,0.106426015845566,0.0296926796799554,0.213779444925649,0.0557593464983871,0.868808427318267,0.253226842501215,0.0693506872073689,0.886630138647873
"cg06230247",0.797078019610855,0.0669640223977703,0.892732925946561,0.0870157764208599,0.902244405048391,0.0749290064059104,0.871081661613233,0.103585096681559,5.51825252159688e-12,0,3.31934479902429e-12,9.15110209831482e-11,0,4.71821153575596e-11
"cg26034629",0.848043488119716,0.0375391329529959,0.814184865882335,0.107657097544308,0.891529741685407,0.0747698073589983,0.833142502468781,0.106564614291188,0.0237746422580007,0,0.107092182429982,0.0369621391354855,0,0.134881925971939
"cg01361446",0.700631097256528,0.112539841297131,0.613446599793354,0.195759267075796,0.768654420784231,0.161285541438813,0.592080668843789,0.161044403581271,0.0964440243625029,1.81819496836155e-06,0.000252669314974585,0.126265531895645,4.06540223262864e-06,0.00064463068820439
"cg11340371",0.128016271180026,0.100074010504629,0.113601729431458,0.0659021540179645,0.120058576183084,0.0945465447108154,0.132406417658385,0.100690303458553,0.0321281736086051,0.000306030117972256,0.00263174207918293,0.0488053934970413,0.00053893799536707,0.00513447719370003
"cg19039586",0.211333652282352,0.164626718611784,0.32850281313173,0.231217066088034,0.142375884860402,0.160911930790966,0.173309298955319,0.169884984018937,0.00846660737656502,1.34336985979644e-14,1.00561953542133e-07,0.0150576571294314,5.24177651175473e-14,5.2662707249696e-07
"cg15978017",0.625170590914222,0.0385167893591697,0.628300277946708,0.175428876727971,0.804428568927381,0.102739338108626,0.696747548944293,0.152712498147975,0.00847466129897645,0,5.65793301099404e-09,0.0150576571294314,0,3.88251265237177e-08
"cg01617920",0.931631277979715,0.0149739218288424,0.939244922868589,0.0180573285473722,0.944871662974265,0.0153480347321956,0.935851181433136,0.0350546280471986,0.128639716718573,3.24346666302766e-06,0.00283501251251306,0.161001909603748,7.01575941241853e-06,0.00547735427174853
"cg14221264",0.0342273331593609,0.00660259386397169,0.0441710482557838,0.0116534530778253,0.043585346747623,0.0101556502574107,0.0411523802764388,0.00971480891469386,7.71985559082644e-05,7.65148944203986e-10,0.000175814657684681,0.000229291233220069,2.27260656562079e-09,0.000460356801042783
"cg25536171",0.770506472576706,0.0522062856043087,0.45580831646736,0.272444020359032,0.611387792352793,0.241171826143661,0.59839136647701,0.224364414983917,1.56875648027466e-08,4.78701289718941e-09,2.03624361816424e-09,8.43736593445019e-08,1.36087938077242e-08,1.68838533339451e-08
"cg00023464",0.497561836442673,0.0337486676659454,0.440384402559415,0.138774950525976,0.41182983159429,0.117916484884967,0.513669860731268,0.122949030688222,0.000426631345281758,1.7870260826669e-11,0.00602543260034005,0.00106124547138837,5.92696984084521e-11,0.0109005553406152
"cg00483562",0.0975789692660235,0.0189893021620766,0.380084080525891,0.212703188693581,0.147231395574158,0.136637845966728,0.135238770750551,0.0945217311614023,1.3541296972619e-09,0.00554039750178903,0.00818056220334173,8.42099405484742e-09,0.00798941378881172,0.0140338955040087
"cg01043865",0.0760343139971863,0.0142121816325982,0.219510468765229,0.192902087764821,0.0997992776837946,0.069974052211405,0.0877484852300597,0.0631745116007769,1.48282623069207e-07,0.00888934558060939,0.017471148093761,6.86238185831911e-07,0.0125459558194416,0.0267442959281419
"cg03804272",0.141983701653826,0.0355990681840276,0.257684338062785,0.200414454187757,0.0759143979523508,0.0850624698232112,0.102672695388931,0.0835695239690723,0.0026818279145101,0,1.42444722683877e-10,0.00544575260191338,0,1.34983332448054e-09
"cg25769469",0.924233496201536,0.0320651287503187,0.69142503142703,0.276264522487742,0.895430877149312,0.0614954798778867,0.743404991754317,0.206351346389048,1.13978878779619e-06,1.85952941829104e-05,2.48346898601426e-11,4.72537434940505e-06,3.89522478147281e-05,3.08881455135523e-10
"cg10911283",0.866600546233247,0.0358466228018677,0.630322508903342,0.172229322989892,0.841824987836156,0.0986663733319744,0.82665555076123,0.0760497163824834,5.69949232254174e-09,0.556555606835517,0.00204211668142107,3.15055270051613e-08,0.586002993440571,0.00418386036266679
