"","norm_avg","c1_avg","c2_avg","c3_avg","pval_norm_vs_c1","pval_norm_vs_c2","pval_norm_vs_c3","padj_norm_vs_c1","padj_norm_vs_c2","padj_norm_vs_c3"
"cg20695611",2.14931352032779,2.30094026969034,2.36013754028971,1.74634479285526,0.0472213853113514,0.000190886815954805,0.036659005075436,0.0689556580672745,0.000351726633101909,0.0528633478986359
"cg20737382",-1.49832740904423,-0.189355638643948,-0.795520185161862,-1.62769884418189,2.32356105467346e-08,1.52033274858354e-10,0.000800343026068462,1.21681223652637e-07,4.654557184125e-10,0.00175020068338048
"cg20800117",1.28012525396648,1.25333416523713,2.28458846234777,1.28995572217306,0.0219457617050407,0,0.0618786353351372,0.0352194078976056,0,0.0820923228779486
"cg20827077",0.669207320512787,1.65533427273782,2.23232052730609,1.36857518651388,2.88774115730916e-10,0,5.65793301099404e-09,2.2102326550174e-09,0,3.88251265237177e-08
"cg20853361",1.42084850864421,1.57637610099138,1.90373004499714,1.93595816504332,0.00400622437789477,9.03586094835873e-11,5.65793301099404e-09,0.0078934519920897,2.94776447331703e-10,3.88251265237177e-08
"cg20873136",0.918884781646198,0.986023974282135,1.22456434289293,0.450650658707467,0.213779444925649,8.35928825937415e-07,7.40371065566237e-08,0.253226842501215,1.95705689837113e-06,4.0926067235467e-07
"cg20902975",0.361963034654886,0.0768213657854292,0.498219671170761,-0.0402402489112089,0.000185639053161379,0.00039192509809971,5.6360061062577e-09,0.000486081204988349,0.000660958428151206,3.88251265237177e-08
"cg21669326",0.0135683650676317,-1.38052456703592,-1.28553344108764,-1.32577353369391,2.21857088256172e-09,0,6.83897383169096e-14,1.26141601608509e-08,0,1.72328817882317e-12
"cg21725888",-1.4218769275594,0.073984390781014,-0.269200484296662,-1.2338840178137,3.26405569239796e-14,0,0.00206975278607713,8.11933853483993e-13,0,0.00418386036266679
"cg21794767",2.01101830648712,1.92119054880412,2.82232653300395,2.26721781248294,0.213779444925649,0,7.82684333455741e-07,0.253226842501215,0,3.05400357564103e-06
"cg21798447",-3.9943138424311,-3.80692458911099,-3.91536007180669,-3.93285622527756,0.00363047448747034,0.0167041973093746,0.0112203576957888,0.00722464423006597,0.0226131650650717,0.0186070931788497
"cg21917084",-2.33194861271343,-1.42383082850209,-2.41648595988372,-2.28915445841839,0.000426631345281758,8.35928825937415e-07,0.015719733403481,0.00106124547138837,1.95705689837113e-06,0.024539459312999
"cg21949518",-3.68636751059448,-3.60096829578607,-3.57986107890549,-3.63155879434273,0.0638245467034334,6.30055631233306e-05,0.00628159589825694,0.0900786155601649,0.00012292261825042,0.0112615998536318
"cg22060087",2.61813231709682,2.73207211056337,2.78897265306841,2.51075798161405,0.0303359129498996,0.000520926010408762,0.718636666964773,0.0467972610622482,0.000871128370347426,0.75267735118942
"cg22170177",-2.58470348672344,-2.39793788074775,-2.73108223825969,-2.41890204672459,0.0321281736086051,0.00871929178019404,0.0068839547160251,0.0488053934970413,0.0123938504589901,0.0121230706945929
"cg22272277",-3.78022811778194,-2.57954937361568,-3.69897943231999,-3.70681796015593,0.0026818279145101,0.525316666959654,0.75468239419297,0.00544575260191338,0.565070360675519,0.774132971362892
"cg22273804",0.855956765906059,0.394822552426192,2.39611103745932,1.76271621039757,1.98733999435818e-05,0,2.3037127760972e-13,6.70306201486913e-05,0,4.58438842443343e-12
"cg22318878",2.79157737105326,2.7094847730894,3.03863289046026,2.73610427221106,0.264938584856343,4.88204143778148e-10,0.130212364658664,0.310133990508307,1.47200946381593e-09,0.161951628544213
"cg22327527",0.895003848764672,1.1916432966216,1.54617153562384,1.27243750075773,0.000185639053161379,6.21724893790088e-15,5.43271209130225e-08,0.000486081204988349,2.68963595357016e-14,3.08888487476899e-07
"cg22450733",2.16047106057192,2.18400082484584,2.2662279030379,2.23731327025531,0.62155800304032,0.0128496509237077,0.0595541428600979,0.654444669867851,0.0177575037070683,0.0795387545581173
"cg22650458",0.251962132246398,0.952967748290104,1.25931834166205,0.150018255807197,9.82843806340838e-11,0,0.000436211892303806,8.89026897553758e-10,0,0.00103340674486259
"cg22745471",3.20922100421341,3.09210882369224,3.17345603477017,3.12274982364172,0.581721113212355,0.052151875138889,0.0259762346093583,0.619050810316891,0.0656849566622716,0.0385766469198679
"cg22876356",0.987752992099067,0.511907501595442,-0.171059111102322,0.491813015604564,2.30935966882839e-05,0,3.08470592935706e-06,7.6593762349475e-05,0,1.11610269080374e-05
"cg22967016",-2.3951317336749,-1.40134038040193,-2.4943080228974,-2.3476770616284,1.98733999435818e-05,0.00152572693668063,0.278080934928574,6.70306201486913e-05,0.00237202859687066,0.321733174713874
"cg23054032",-3.20564380649067,-3.230368996476,-3.18551943234194,-3.1960243818611,0.94191314435973,0.544229242619703,0.88114768556535,0.95147571435323,0.582266770329682,0.894634639936248
"cg23175583",-3.0445165510293,-2.5059616050999,-3.33514273125188,-3.00488936341103,0.275494762170197,0.467837869762198,0.375733226240542,0.320605015624966,0.514363182777223,0.422434531196994
"cg23436746",1.35640380024484,1.33643115989446,1.8279791330238,1.51528076759141,0.000185639053161379,0,0.000145305895107528,0.000486081204988349,0,0.000385544975018641
"cg23654112",-1.24177760084555,-0.53295894729024,-1.15818890510051,-0.986589953981169,1.70376157626606e-10,0.00120537362469275,4.42642943965232e-07,1.35619421470778e-09,0.00195015732775494,1.87416906061875e-06
"cg23738681",2.4525631053567,2.24944424919992,2.43545857312978,2.40567437936242,8.65835325282172e-05,0.0254134612942782,0.00502345703547902,0.000249711927146597,0.0334919125666316,0.00925618472278078
"cg24539517",-0.702878858354152,0.292798394995139,0.50803485167218,-0.31384633028942,1.5066836667188e-12,0,4.98423524675218e-12,2.72572772433674e-11,0,6.61241876069122e-11
"cg24678767",0.549683843811097,0.646429621836755,1.1944540939222,0.77493129448963,0.000938826209439414,0,1.36079437051961e-07,0.00209917320987015,0,6.76995199333508e-07
"cg24700929",1.41562566572686,0.0830523976512623,1.51809164434847,0.962422328495517,9.683698287688e-12,1.65490155135117e-07,4.39790983741695e-07,1.37646854232137e-10,4.1723625120997e-07,1.87416906061875e-06
"cg24848349",-2.35807845353913,-2.55492720832132,-2.69642021867346,-2.62438090464875,0.000536729754747944,9.2148511043888e-15,3.06379884906782e-07,0.00130255147798586,3.90160716973058e-14,1.45165707372499e-06
"cg24873202",0.990661625177859,1.19757373277507,1.69295370473716,1.49279038364706,0.000536729754747944,0,7.02152780363008e-11,0.00130255147798586,0,8.21931784071992e-10
"cg24964350",2.88042578841935,2.64219638717063,2.02328957666933,2.2747570146676,0.0902057102897628,1.36233468950309e-10,0.000108597273084876,0.121290110457181,4.23600942517366e-10,0.000296039141697128
"cg25133016",-2.07117579268332,-2.18698637459059,-2.73781053762475,-2.23825796931542,0.0144677668010239,0,0.00798627876716873,0.0241939965832249,0,0.0138197345623181
"cg25295726",-2.04409646728223,-2.12827840494925,-2.1731636205682,-2.16870814437039,0.170034973118248,0.0386145177737963,0.00424991676937514,0.206322924698361,0.0489445161591431,0.0079786173311854
"cg25304860",-2.87929644789267,-2.97424660269237,-2.87358606753583,-2.91393316922482,0.0390600122776902,0.509751633167082,0.164476864665563,0.0580070331586593,0.554320081968576,0.198369067081498
"cg25430849",-4.07635297428842,-4.06087236737996,-4.10333734854038,-4.14365431261674,0.00707407436277463,0.0549865146961201,0.730254697885751,0.0132805735678505,0.0688196001542636,0.756878567079502
"cg25443943",2.26720832028269,1.87679876180884,1.83481850224863,1.20362771470638,0.0902057102897628,0.0043105340047922,2.89324120217316e-13,0.121290110457181,0.00635404642187887,5.23413635665871e-12
"cg25474507",-3.49383179959096,-3.26945219152497,-3.37796144475472,-3.42739116264536,0.00324935407705507,9.17250629517419e-05,0.0086909885315537,0.00653152991246422,0.000175512380071121,0.0147821086989674
"cg25536171",1.23462588612947,-0.186105639189932,0.546325193786987,0.464220302948306,1.56875648027466e-08,4.78701289718941e-09,2.03624361816424e-09,8.43736593445019e-08,1.36087938077242e-08,1.68838533339451e-08
"cg25769469",2.5712848894386,1.07232817573496,2.24229098780766,1.26041649955171,1.13978878779619e-06,1.85952941829104e-05,2.48346898601426e-11,4.72537434940505e-06,3.89522478147281e-05,3.08881455135523e-10
"cg25814293",0.771695895310352,2.50700868363429,2.76595002599421,1.83400616641241,0,0,6.83897383169096e-14,0,0,1.72328817882317e-12
"cg25935985",0.298840432838856,0.389286077409883,0.553073189910911,0.110586273956572,0.0237746422580007,2.50524700207144e-07,6.76925750642265e-06,0.0369621391354855,6.16003989195042e-07,2.28319024369171e-05
"cg25975712",-3.76267312441979,-2.72431913781353,-3.62275285576508,-3.49493874266054,0.00129711849366976,0.686815489859178,0.00112525986865986,0.00283655582681628,0.708167266745992,0.00243398602025338
"cg26034629",1.74882654936047,1.6210909675026,2.24545341582036,1.74274431206386,0.0237746422580007,0,0.107092182429982,0.0369621391354855,0,0.134881925971939
"cg26481739",2.0648986569098,2.35206027996789,2.54576573510184,2.46806493696415,0.000750997381033125,4.22994972382185e-14,6.63685259283397e-06,0.00173921340558894,1.61876922123182e-13,2.28319024369171e-05
"cg26686647",0.434867669779891,1.50689869168602,1.51444832851417,1.26687657632399,0,0,6.83897383169096e-14,0,0,1.72328817882317e-12
"cg26993213",4.10659436631619,3.96070798745288,4.0157409693035,3.97553916658381,0.0478184965491653,0.00138054818441646,0.000621488880421239,0.0689556580672745,0.00219783270959101,0.00142156651958421
"cg27449975",2.91166647952199,2.87420790755461,2.8953082342253,2.91580234111176,0.311224400100529,0.930405729301962,0.91569897331156,0.351895770568211,0.93510474813682,0.920323715601012
"cg27489873",1.88336025894771,1.59192942824982,2.05582762970387,1.55999591852119,0.00755657532330833,0.00804114057451855,8.47394439618121e-05,0.0139236897160959,0.0115121365059654,0.000234210407616675
"cg27582625",-2.95585630937669,-1.80869893414052,-3.10176412554979,-3.06280432448925,0.000426631345281758,0.000357189726034046,0.159854238797006,0.00106124547138837,0.000612765133454958,0.193969472686611
