"","tumor_cl1_avg","tumor_cl2_avg","norm_cl3_avg","tumor_cl3_avg"
"cg05841659",0.618485614459623,0.0320040052164654,0.02150946237714,0.0524660661706919
"cg05841809",0.0509448424399689,0.0807733539519325,0.0892575427916838,0.0669894869391877
"cg05843340",0.0134185278442368,0.0193332771146126,0.029296759166121,0.0276332011810215
"cg05845236",0.0237404827770106,0.0239963588775578,0.0147291005329809,0.0205981610415053
"cg05846166",0.617754880563216,0.20566803965796,0.143712171191519,0.184353826970856
"cg05848545",0.534765033412082,0.0758644953856702,0.0720041679796695,0.0767398270322281
"cg05854826",0.576425340496307,0.011649344993381,0.0120937168749447,0.0102647826314893
"cg05856399",0.0410351222985826,0.0354821793676829,0.0305967877447963,0.0336369211162398
"cg05857825",0.0396080457743272,0.047002660327186,0.0347208326828583,0.0424750099573998
"cg05861255",0.736189459318085,0.379105831297636,0.290888872715096,0.354077595993079
"cg05861409",0.497786954897142,0.122175379797924,0.145780424972166,0.177418199888987
"cg05865202",0.0316114377500223,0.0188529142305225,0.0174881014207739,0.0180377334634518
"cg05865679",0.0711067929389559,0.0274174866439027,0.0233667926281242,0.0236522252341271
"cg05867134",0.704107115830885,0.36458636337985,0.457410511747629,0.39392803285929
"cg05869699",0.0660719025055299,0.0529922247130354,0.159916023965662,0.0720271482044761
"cg05869750",0.413467490626913,0.219187427544874,0.231854721053393,0.269797707729641
"cg05870072",0.0748609955846287,0.0774471168827971,0.133755164488272,0.115159229757175
"cg05871254",0.492220879477,0.20513004397813,0.204509073005691,0.28636869714819
"cg05872129",0.524833124543169,0.0520768534770515,0.0554363159536689,0.0721695923609088
"cg05872236",0.66365285159621,0.41363649048764,0.410830404476148,0.44989495182383
"cg05872808",0.423886686224278,0.160926261172,0.213702372650181,0.260020116667064
"cg05873146",0.605668490030823,0.0200383001787602,0.0144615871554947,0.0152114682523681
"cg05873285",0.727121800984865,0.0229141385596244,0.100633037131043,0.0417924106822184
"cg05873857",0.0711593978586231,0.0476383825478606,0.0394939078798123,0.0586989040922863
"cg05875700",0.433729258465839,0.0519007707997969,0.0208225314686944,0.0923413078904517
"cg05876325",0.0203781485684912,0.0166804230427606,0.0143796433731137,0.0147699003988739
"cg05876864",0.173694607938956,0.0602569338869269,0.0649916470279113,0.064137589646148
"cg05879380",0.434362326977035,0.0267302901354137,0.0272865933252763,0.0260448358235211
"cg05879498",0.596894453565091,0.0741255798223367,0.0730224229607266,0.091175266915736
"cg05880353",0.536670045877996,0.0827545740477672,0.0844465637629999,0.0882021158714274
"cg05881034",0.023526155357225,0.0176552263638907,0.0158165166847058,0.0165723073527464
"cg05881455",0.0622962096667047,0.0772812726787443,0.0561897656137222,0.0789165491524538
"cg05882522",0.590504498432965,0.0473633578567312,0.0495775865350132,0.0473018928489475
"cg05882691",0.161716084541209,0.140094034922394,0.0975395711099263,0.139816762606803
"cg05882938",0.541089368029965,0.0684177896322914,0.0889488226542703,0.0993060957252061
"cg05883907",0.682111560280499,0.0987179759698097,0.115621485077752,0.114451460470788
"cg05884705",0.428692023025741,0.618061564363257,0.637646133405137,0.40864004494227
"cg05886574",0.149578865190126,0.0431785371072671,0.0645013495784988,0.0400524917205319
"cg05886952",0.0419762059410842,0.0214977224196763,0.0175278629466061,0.0267735917744739
"cg05887421",0.643379516126463,0.480148843003997,0.351651293703939,0.463150757499998
"cg05888917",0.527313390243597,0.282600373758992,0.0203340371000364,0.0870408236611884
"cg05889541",0.138221443671842,0.0565435007576438,0.131878657710536,0.0657452430811365
"cg05894797",0.222610226485778,0.0876342708889863,0.0857834563815806,0.114838918635995
"cg05894970",0.733100180391139,0.0897403867466993,0.21979177722894,0.180596418639411
"cg05895453",0.661700250607568,0.436440623408792,0.378785488725621,0.361088392605668
"cg05896042",0.0373396455579633,0.0401234627347199,0.116090268437793,0.040784802459095
"cg05897963",0.587785733196484,0.234698069302663,0.25095933282767,0.298850565167353
"cg05898092",0.749630441510743,0.530650785179921,0.558235110865854,0.539690753551054
"cg05898602",0.33735832706891,0.0179376771945725,0.0189451823179215,0.0179081443973408
"cg05899869",0.904358925284427,0.586965170191574,0.671737064399254,0.679301017545482
"cg05900810",0.251358397719597,0.0572352071557541,0.0986157952627496,0.0664495469434937
"cg05902063",0.0330370628073995,0.0209069567325376,0.0171471740234175,0.0212507077996512
"cg05904213",0.505727176497602,0.0726792207376584,0.0771029202955012,0.0564142715110972
"cg05906092",0.088241429960624,0.0639681739661069,0.110384684554706,0.085783135252309
"cg05908079",0.06444288563125,0.0493270579346081,0.0480061488845427,0.0527855964166889
"cg05908775",0.163377719775548,0.0260213380774356,0.0207233683537348,0.0279073289686838
"cg05913198",0.224032552824369,0.0969365655504017,0.0495289201074231,0.0870096140629617
"cg05913451",0.129706349047143,0.0492009615162983,0.0434730886748789,0.0383296816104779
"cg05915362",0.0810952956282722,0.0917283729275918,0.223344263554178,0.090334698421718
"cg05917732",0.46595600856633,0.0457560714829093,0.0893976679633608,0.0726021778940794
"cg05917988",0.194850080724271,0.0933818018594164,0.205217358845531,0.138353072191937
"cg05919561",0.125346429168284,0.020240178062638,0.0182201785196911,0.0242049847187731
"cg05920090",0.541488719132253,0.0749028258106216,0.0669385530867161,0.0916267425594419
"cg05920908",0.559084042200037,0.0561172259084905,0.0504851464285093,0.0500717252025446
"cg05921579",0.60997849978595,0.323455160351927,0.249266721830381,0.24188113587901
"cg05922563",0.146157308041105,0.0960903905689099,0.213945101422385,0.182926498098227
"cg05923595",0.684712551060978,0.511445403972749,0.0598004229075019,0.208953349342329
"cg05923618",0.577443854864478,0.0196499992374247,0.0163317892900254,0.0193479748943521
"cg05927068",0.122647078037955,0.0763459901556887,0.0722617076283307,0.104305535258077
"cg05928448",0.76586978993763,0.522113422042631,0.540205325989286,0.474789782744093
"cg05929469",0.327833758153761,0.0550008036671321,0.0515511442693218,0.051156722860302
"cg05929831",0.536030699381586,0.0736657148206288,0.0881835046944177,0.0751123486388882
"cg05930400",0.067090045413543,0.0227037261691898,0.0190949541213058,0.0190924920949832
"cg05934682",0.894788808241878,0.746701505047292,0.536648964127569,0.736875895503446
"cg05939335",0.499334675554252,0.107255256384572,0.115957732729556,0.110768849981748
"cg05940881",0.180039657957037,0.01905335384322,0.0186138782478508,0.0176376396630902
"cg05941624",0.567131599795717,0.0546889535875083,0.0266805702474187,0.0281184539177741
"cg05943368",0.0609988820667607,0.0122292102451785,0.0118155452605488,0.0116838196819527
"cg05945608",0.682917842157294,0.168485027346314,0.278382955340363,0.236287823509326
"cg05947402",0.24932159895806,0.0181540364846219,0.0176926456483259,0.0172852962862234
"cg05947699",0.166972450234374,0.475684059948293,0.319388885226096,0.194160437346722
"cg05952494",0.572472573419241,0.0748384682387295,0.13992040245796,0.128469450809277
"cg05952666",0.022472091932657,0.0198661223024536,0.0198006882360073,0.0320684838609998
"cg05954702",0.0436281077568417,0.0593245284105407,0.0791243657889675,0.0449630666390279
"cg05955436",0.343066514642969,0.0768390348164551,0.135432166790614,0.182834662499519
"cg05956608",0.658362273975162,0.0905836941028323,0.160507106834914,0.132343414850591
"cg05958659",0.0426137737655524,0.049905576468635,0.0703148934139576,0.049240963484952
"cg05958702",0.307021747695861,0.0601889270205866,0.0530379812620087,0.0638590778932296
"cg05958749",0.232048094503291,0.0656826122585818,0.0635004575617344,0.10568054772752
"cg05962404",0.267972330884945,0.179630139284554,0.165659516238748,0.227436093721817
"cg05963690",0.658197827031836,0.158093781382356,0.130590900205558,0.170297203134258
"cg05963821",0.729963501622949,0.105013182597702,0.0558794080909118,0.0722533352557846
"cg05965334",0.115571979127715,0.0392575086845132,0.0417449549672331,0.0467816706901035
"cg05966241",0.546672043032325,0.405827662003598,0.203475611400036,0.208015509389377
"cg05966983",0.196585160214071,0.0249092701922122,0.016163310472125,0.0338617513492771
"cg05968233",0.736796895053166,0.208857565525999,0.301034580955825,0.329668673239293
"cg05969659",0.168902752858829,0.104963005639399,0.252783458042805,0.153353800411456
"cg05970314",0.478898831736463,0.183766522077272,0.148852046555212,0.166665393557727
"cg05970811",0.842665110776531,0.681461339257863,0.610848597709838,0.667518448123247
"cg05971148",0.437359421868814,0.346103231182442,0.322590342858204,0.171771520244595
"cg05971966",0.64868583638484,0.172868362188038,0.0591880370950972,0.147550943850522
"cg05972871",0.579567031833759,0.125372194243616,0.0938342437017678,0.0856286003448863
"cg05973792",0.486435005614792,0.343394574232522,0.353679423498007,0.379135320339575
"cg05974274",0.433234981969695,0.0679013468093274,0.0706699357368361,0.0823046668344998
"cg05975410",0.615689204953958,0.143612524442369,0.209876692467414,0.181407783112174
"cg05977191",0.0825736735804076,0.024650667949597,0.0188708100096323,0.0270761657785677
"cg05977551",0.0812310759460632,0.0125300452937241,0.0146832194285559,0.0122326898203408
"cg05977992",0.176188034297534,0.285565569605409,0.325486650211114,0.225520606713043
"cg05979400",0.64634336700339,0.580851990814512,0.376419422811671,0.43703640313374
"cg05983218",0.122634521974788,0.0122513802123511,0.0119267376661128,0.0119431993371242
"cg05984244",0.407119862788709,0.123730754537722,0.352532629623711,0.259808538784834
"cg05985659",0.0191596237279062,0.0218673159180946,0.0165162618017539,0.0332646407144738
"cg05989429",0.536367725842817,0.0530823608090234,0.0496102539777176,0.0652418038297022
"cg05991401",0.743683229504115,0.263521414787608,0.316752191980748,0.391422019351614
"cg05994819",0.302112182959959,0.081393859223918,0.114165571828155,0.143396647095966
"cg05994982",0.517658621551654,0.380039539093242,0.369949343978239,0.354314620252141
"cg05995267",0.0874389011273343,0.0603357428412082,0.0583712309551434,0.0666103876421044
"cg05996169",0.389697913388783,0.0319530673244157,0.0373807182975203,0.0316321208848959
"cg05996419",0.595949413025943,0.0856944477989226,0.125064870202134,0.142579579003257
"cg05998930",0.85569130588339,0.767927715961669,0.592909960051069,0.636895291912866
"cg05999245",0.593101123218994,0.022667766997193,0.0199546531270464,0.0233353713134922
"cg06000825",0.427947907530238,0.0368045930033076,0.0342955597330525,0.0273257244326322
"cg06002638",0.898967109206678,0.444184438818192,0.511135363997488,0.611445806951077
"cg06005844",0.497623656348811,0.138816313381146,0.246858779912952,0.216720729814198
"cg06007201",0.628465399292159,0.708703843912174,0.506906867923043,0.427547182628336
"cg06008617",0.0370541608380283,0.0481827072624812,0.0593737188913937,0.0516197211232549
"cg06009330",0.0378364846392154,0.0569989050046909,0.0211216193227541,0.0451731163870105
"cg06011334",0.504637313895737,0.0975908820305916,0.116673985733742,0.0912258543305922
"cg06012872",0.517534740466728,0.586161757487621,0.377599240223152,0.422810925482792
"cg06022942",0.0181105935698812,0.0579573093957534,0.138574720870109,0.0560077766962679
"cg06023345",0.0408476961430857,0.0304067371038885,0.0499107766240446,0.0417453107512347
"cg06023901",0.479085327810175,0.0256956897774956,0.0267583208540436,0.0246920464501418
"cg06026129",0.324900202994225,0.078735120125891,0.0777724846847444,0.0854821452716396
"cg06028917",0.707287826178425,0.225450036606445,0.329493302411853,0.295741110016198
"cg06029935",0.29696458932035,0.114986572012112,0.198553009941694,0.137306678013764
"cg06030649",0.056397455419106,0.0455615693425368,0.0851005817137327,0.0484694344153593
"cg06032048",0.299531931509222,0.111104623272086,0.113672607846216,0.119555067686429
"cg06032302",0.363935059801372,0.623050227494423,0.654291099510331,0.432071461478226
"cg06033531",0.747147356069459,0.700117730439123,0.372333531174334,0.430681290668356
"cg06034885",0.0278409447970119,0.0202292581939964,0.0169182179242472,0.0192179576974812
"cg06034933",0.132927964845879,0.148204725154228,0.22119769433812,0.135586056937811
"cg06035815",0.246339656805479,0.134708511555472,0.20697910493737,0.141699145865905
"cg06035839",0.273993607193212,0.0329362616771779,0.0309229164852313,0.0277662113630103
"cg06038133",0.675222819640043,0.285680403788641,0.302516389332134,0.273758323615302
"cg06038201",0.320694965806494,0.22931379554502,0.110836658272981,0.21886064301717
"cg06041363",0.358883683430788,0.146686963340218,0.0866723025834072,0.189870322347216
"cg06041595",0.0561245527387227,0.0141171743023025,0.0180623210506135,0.0144850823659002
"cg06043315",0.455311874983637,0.0921711392465089,0.28970789348507,0.157341361704715
"cg06044117",0.0283227061226949,0.0306783580506749,0.0227393077087796,0.0281500313366643
"cg06045062",0.121370314565177,0.0706121158737063,0.0614652323225368,0.0640298532042155
"cg06045337",0.268837952066544,0.185669001653232,0.320594495249965,0.186865686259447
"cg06045408",0.653184008669574,0.0151441682833693,0.0144922476493709,0.019805532320352
"cg06046705",0.330242138891641,0.0702427861998385,0.0771656538553174,0.0876508225807649
"cg06048750",0.38143047236434,0.186946381633895,0.531319274130687,0.299974373672956
"cg06051576",0.0259924312290017,0.0227323128948128,0.0190960616599167,0.0220758179337328
"cg06055014",0.292700915741943,0.218505970014589,0.144250232076026,0.179635573748778
"cg06055478",0.333112699922337,0.109898586545039,0.17337505021264,0.193271002270887
"cg06057576",0.328935182876227,0.0135794729797718,0.0127298919640149,0.0132788601822059
"cg06059056",0.0354419841806035,0.0214083645543883,0.0200713404501493,0.0315488670431946
"cg06059849",0.540810181856377,0.151438087118979,0.104015939327973,0.130894337235611
"cg06061878",0.145891769300455,0.0466845177367315,0.0639826502917157,0.0499187052665196
"cg06063856",0.0625212574331861,0.0124436674627752,0.0116790264931425,0.0117480509738057
"cg06065225",0.503849149116007,0.0449973648422006,0.0162098298685657,0.0410685946546521
"cg06067302",0.254664734323944,0.040542709096406,0.0405512768512355,0.0344297476534518
"cg06069996",0.14925465022272,0.0580587985036148,0.0529743094086067,0.0673830846611825
"cg06070970",0.75626436867519,0.341661350906805,0.396770721284392,0.412197082925188
"cg06072560",0.192057898193649,0.0738388137076319,0.110814638128608,0.13739907480971
"cg06073139",0.746555210366072,0.356559027818818,0.410916113320774,0.462656754262519
"cg06073351",0.558901153563587,0.266500065049096,0.213611138597014,0.231938204303208
"cg06073471",0.453830394752066,0.0298193786537674,0.0295706134739044,0.0292882187790996
"cg06074958",0.0660477971466024,0.0789855115073512,0.10301490184523,0.084959183834524
"cg06077079",0.414833838877219,0.120332795918049,0.120065132385613,0.205699319351874
"cg06078336",0.0871387509118352,0.0402696675134903,0.0399900074274316,0.0399814097779702
"cg06080831",0.464277548878478,0.0759769537896944,0.0642330294635213,0.061628582796326
"cg06086316",0.607839449211172,0.652341997273918,0.441469741597706,0.368111943403047
"cg06087826",0.448794168379335,0.758304319062958,0.741052958952952,0.592716662698748
"cg06087962",0.158174059397961,0.022591117323973,0.0224376992884162,0.0487997018747025
"cg06088188",0.554654319158159,0.0343461263692849,0.0219714377778578,0.0686301788057591
"cg06092654",0.0566915203015292,0.0320618825697835,0.0283041435617836,0.0304155634474413
"cg06092948",0.0753557369632011,0.05830118063235,0.0488742757219505,0.080169410465103
"cg06093412",0.201290305999056,0.0700295766877082,0.0914112423730415,0.117044649435808
"cg06095695",0.0728390817747411,0.0860822111925957,0.124704145442436,0.0901881865196573
"cg06096805",0.468387291346678,0.25319022934575,0.262087505849771,0.319264444664092
"cg06096824",0.226236482142124,0.0255618790195849,0.0204143199353576,0.0243885353988182
"cg06098346",0.025163146787186,0.0319251325473864,0.0223235491299933,0.0274856178857392
"cg06099048",0.0318229326840536,0.0224304589771196,0.0203935996754943,0.0208547132572805
"cg06100166",0.0586256437126014,0.0514163163547819,0.0811086662088165,0.0574996058622419
"cg06102330",0.443492971604773,0.0643852223796298,0.0717528790431724,0.0873561752800316
"cg06102930",0.161995681099934,0.132702392828851,0.0845957491592799,0.0865744753617359
"cg06102954",0.450557702539824,0.170399276174458,0.197289279178463,0.188299684415842
"cg06104510",0.128494943452486,0.0534461903749075,0.0510476430592438,0.0826211325106798
"cg06105296",0.702567912574826,0.502865834968585,0.431834660231065,0.368614820516087
"cg06109083",0.548742126250706,0.0548185027684469,0.054719450139345,0.0573766553250227
"cg06116636",0.0808087374294983,0.037542904679181,0.0177681073754258,0.0356467328954991
"cg06118999",0.58619705266537,0.0759317162930923,0.0757449389739502,0.0678412213411467
"cg06120404",0.230403800660605,0.0692474058060836,0.0791845642602421,0.0779840961669377
"cg06121469",0.111825119810219,0.0459781128473932,0.125830879286404,0.0732458792117626
"cg06123783",0.220198415310745,0.0211031489718349,0.0150461787735027,0.0216050854897306
"cg06124827",0.0924082396155984,0.0376915492981356,0.0225979122449015,0.039128472346828
"cg06127931",0.0862962549657013,0.0497797186816233,0.0406765533325788,0.0498335209578248
"cg06128688",0.464727468351918,0.0745496889766069,0.0386308323976459,0.0850380467937566
"cg06129794",0.07534752724013,0.0217861313509667,0.0205152069979419,0.0199426260725703
"cg06130365",0.0404370695895398,0.0257622979242693,0.0226628610786994,0.0239427828580614
"cg06131755",0.61625493930441,0.138883494702337,0.124802773771491,0.23771541865085
"cg06131802",0.600472279948756,0.40902257487752,0.265234471109324,0.377853132319043
"cg06133670",0.607743041525326,0.283781869527379,0.232339291964795,0.19460855481336
"cg06133908",0.780821794402373,0.54210770891706,0.472749333258518,0.658935179392115
"cg06134974",0.0653060709627434,0.0264540191937095,0.0206986065495955,0.0257278004390742
"cg06135480",0.090078192409032,0.0579273989636007,0.0897175990690932,0.0633342920663852
"cg06135725",0.0211887368125215,0.0178972126458193,0.0158246717225249,0.0165490545028123
"cg06138505",0.190200576872012,0.0698173007729358,0.0529285079144636,0.0637295354068109
"cg06142442",0.16390273791139,0.0514416587317279,0.0967494169302505,0.0672123341616552
"cg06142946",0.598722785674778,0.0633587108516731,0.0984406321008041,0.0820601392445247
"cg06145909",0.70874640611729,0.104922314698204,0.0393273960866324,0.10986242325506
"cg06148264",0.216823961360629,0.0994212734001873,0.334236840341694,0.157775527860351
"cg06150468",0.513477027640062,0.108226072108216,0.0650176518812838,0.0673656166377359
"cg06151683",0.218386113481828,0.0209070388838071,0.0176955272439232,0.0187300078759059
"cg06154060",0.0919943599073464,0.0677728684536073,0.0595869941778159,0.105137036493629
"cg06154860",0.605596857532025,0.049418002093887,0.0586287771545469,0.056549569238713
"cg06155229",0.21650497370578,0.108907523479795,0.185963433500652,0.162536154094679
"cg06157219",0.666181320365919,0.707218333522104,0.515805249731703,0.4742682720073
"cg06163735",0.542841891355537,0.0690972298980108,0.0671158905348347,0.0638195416782167
"cg06167719",0.0591152323589322,0.0967621340939658,0.0499549307053576,0.130776810155759
"cg06170941",0.584864585205583,0.225118946886256,0.280828771199098,0.307513684183489
"cg06175825",0.411056420770363,0.0249340487116937,0.0236751865713681,0.0244666018179381
"cg06177974",0.0808790383765755,0.0618239234820327,0.0448449510903117,0.0557573328932458
"cg06178315",0.354432880508578,0.244353152968656,0.22920406782327,0.324448422059153
"cg06182359",0.578273366617475,0.283695077852204,0.236012746776958,0.326755533094585
"cg06185924",0.0597942038480927,0.034435336712533,0.0272033543112773,0.0303414990806408
"cg06186150",0.596518468397495,0.239807027743924,0.275105763259048,0.209405196937714
"cg06186861",0.274605056428398,0.0560603367902598,0.0429703334395073,0.0681479827855701
"cg06189653",0.643486438833102,0.196640683221959,0.0969198428127464,0.140237616297821
"cg06190346",0.167244109907158,0.0207944885358125,0.0206853212443332,0.0218798567215278
"cg06190677",0.608196322016024,0.0310365954974363,0.0194876321349541,0.0479835203064508
"cg06193988",0.497285520530913,0.0757938445617131,0.0745610592616845,0.0738094544358479
"cg06196801",0.239841750264171,0.0489236922287571,0.101224641662329,0.0815589523088103
"cg06197482",0.756637688401069,0.108357731130677,0.0906497083553333,0.142547306459514
"cg06197769",0.265822280644774,0.262438772941097,0.227562139352189,0.133974274867773
"cg06197966",0.0523194421492646,0.0500453355861575,0.0959033107187933,0.072479524950033
"cg06198451",0.0218839027290903,0.0152822048812604,0.0159832773896047,0.0152874902579228
"cg06204948",0.166953880758668,0.0589556994912349,0.250911263022394,0.132711324995784
"cg06206449",0.27109444906178,0.09195121602401,0.103434462888656,0.147657110576786
"cg06206902",0.0307755992379645,0.20996168962786,0.134598488499637,0.103456709262405
"cg06206957",0.136670572375409,0.0672947009323392,0.225747319463139,0.12456700486292
"cg06207052",0.635000346516773,0.0985569187757914,0.0571829474166261,0.102229860593752
"cg06209740",0.136230403063921,0.104282062164083,0.0534631279193738,0.109713771600643
"cg06211255",0.351509671791948,0.241065190065809,0.43375970965987,0.318043875019802
"cg06211272",0.22089978594081,0.051302917142598,0.0525961699774052,0.0518638819642712
"cg06211616",0.515877535421296,0.0687322914873675,0.0725526619572115,0.0681623761950048
"cg06211877",0.0505455636546254,0.0297084103916703,0.024190879413683,0.0275875710084779
"cg06217245",0.554108032626467,0.0824671164978923,0.21000047345299,0.136064007158018
"cg06218008",0.372908579603146,0.0118920265907725,0.0109194613959659,0.0112372658985316
"cg06219624",0.869536682265897,0.356538195006188,0.585645223267034,0.564856634427329
"cg06225154",0.431722007663219,0.0976291058532542,0.103968142216224,0.0699201880548436
"cg06225979",0.0556508200484503,0.0266209047725394,0.0210655815751272,0.0345994094466882
"cg06225983",0.042645103511581,0.0342979982165315,0.0314937225105734,0.0341053249044907
"cg06226256",0.368141753825732,0.0794738543718865,0.107527630507397,0.122994508667435
"cg06230848",0.0979331288620779,0.103740477866923,0.0834847991769301,0.121743601559327
"cg06231372",0.511654469921225,0.0796201879243265,0.112513345980431,0.0993422828235999
"cg06236061",0.595037502752565,0.200451880455026,0.0802268375926897,0.127884740633645
"cg06237608",0.0206601621977444,0.0309215539819227,0.0177160421228822,0.0235369942444905
"cg06239285",0.423216548627172,0.0240192736482296,0.0233839981668169,0.0247892593838056
"cg06239726",0.239601798213899,0.121823766611339,0.120240109927031,0.107751246231903
"cg06240124",0.362996348334511,0.0575969149234654,0.060582411698364,0.0584505803070027
"cg06240854",0.307902644354456,0.182618344506391,0.299856916159371,0.247232602491819
"cg06241292",0.552605556721528,0.216257049038987,0.0496533019789073,0.15803169135419
"cg06241779",0.445197516664677,0.0625187109858643,0.0979743891472019,0.0637367111467985
"cg06242242",0.0688265838958618,0.116406996513138,0.142566147801407,0.111096239522373
"cg06242879",0.17247996568975,0.0575424121561224,0.0516984768782791,0.0472828504807723
"cg06245154",0.372740989672018,0.0645715881853594,0.0693598350433207,0.0789281661670223
"cg06251289",0.544851837721737,0.17533911932122,0.453790809591482,0.235503496309383
"cg06252382",0.239350433972556,0.021754380727935,0.0190204358555305,0.0212297799576266
"cg06253072",0.648378788488986,0.117930189881696,0.0936567246087116,0.0917695452473805
"cg06254453",0.453725720324719,0.0851237300717465,0.0626983782940741,0.0915128969449177
"cg06258155",0.127970104003926,0.0346338181134913,0.0321392409389083,0.0346368156607537
"cg06259025",0.629520033173489,0.217644456485445,0.121693820383334,0.238921420140201
"cg06261926",0.0861602108278563,0.0410100027584141,0.039886582950557,0.0461957682165781
"cg06263834",0.510030357154842,0.0617474131900385,0.0687307413663017,0.0706585801682803
"cg06266461",0.353215831060222,0.108370671348173,0.150901733530761,0.204965574629474
"cg06267200",0.739191768820784,0.335076410974312,0.285039898419927,0.345305451214526
"cg06268701",0.0358866056626878,0.0373021202069692,0.0261320008959236,0.0344085774849129
"cg06269753",0.456590802747475,0.0665314549763844,0.112206542228494,0.10460688095827
"cg06270147",0.0298627603228168,0.0221491813978827,0.0195587075011305,0.0202531664545517
"cg06270993",0.44989449251845,0.326598525912952,0.571087688694315,0.58453809558784
"cg06271850",0.622011829545909,0.283566913914859,0.198781287220351,0.345159880661009
"cg06277347",0.12084492657856,0.041545129793817,0.0418214843023349,0.0390166733172888
"cg06280512",0.275257225970691,0.039368474879574,0.0313655818902901,0.0436784051016448
"cg06284169",0.0955834542614545,0.0873479616337099,0.0714703533016474,0.0868570693057617
"cg06285727",0.333780819639701,0.71553985380081,0.613957699426119,0.47343797915049
"cg06286028",0.16290030899687,0.0580417238600432,0.0479039851060507,0.0477255547413496
"cg06292277",0.0918571376388284,0.0577747103346967,0.0557170023442336,0.056126153111145
"cg06293365",0.74887604539679,0.550422293182356,0.425497088345886,0.489003054152102
"cg06293611",0.852256395092283,0.444148508242042,0.422900914156549,0.501017317038528
"cg06294700",0.860487988740504,0.761170476374512,0.622507976981793,0.707332183008236
"cg06294803",0.067438493195952,0.0511938980395769,0.0261964240540235,0.056344960998188
"cg06295590",0.4197778232768,0.306039255290251,0.300609169380202,0.237044862889985
"cg06297958",0.649920148214876,0.037920080079675,0.0247482865352691,0.039569518227176
"cg06299537",0.264513469808231,0.0294390910633286,0.0279489285124816,0.0284858132736541
"cg06302118",0.628637510827768,0.108157237730707,0.106173551438725,0.11057413256802
"cg06305340",0.047665793896217,0.079580952392903,0.137139745147881,0.098025940222562
"cg06306927",0.0928947806130233,0.025381694202203,0.019891403509275,0.0217917607683948
"cg06307046",0.0357401400083514,0.0166290810047731,0.018651252057657,0.021033809204297
"cg06307601",0.174982528224615,0.0618534955042043,0.082500571161675,0.0848156230080439
"cg06308720",0.711158399655024,0.387427171701193,0.44571172749736,0.463178597318243
"cg06313119",0.362888905661005,0.0189557900219788,0.016147463999289,0.0221348832035285
"cg06314568",0.39429660917457,0.0686119228420434,0.0580274120338361,0.0657404983487133
"cg06314658",0.341886030680128,0.0258298788257237,0.0196954215089335,0.0203356804381073
"cg06314872",0.663192917498869,0.0414985803143584,0.0637841003253117,0.0709404996234002
"cg06319120",0.87493042274031,0.794457407829689,0.640263456492416,0.694244212587908
"cg06320982",0.162385837708204,0.0641659916651487,0.0651193114643517,0.074850121664253
"cg06325249",0.251132069016635,0.045240689167619,0.0420406523841112,0.0389803865243093
"cg06326428",0.30598000991961,0.0328266456994062,0.0313622235796805,0.0316833342441399
"cg06326648",0.371554225861314,0.0170220390954424,0.0150663694068708,0.0166545532742667
"cg06327799",0.440718942295702,0.10457434911226,0.13444130986553,0.147554753359699
"cg06327849",0.0385456020180083,0.0244638290629702,0.0231488083664828,0.0249420909643802
"cg06329022",0.635691625295488,0.123598441788199,0.167434974954623,0.13806776782156
"cg06329345",0.206100014325276,0.0649665797049317,0.0411569932908142,0.0447756955259066
"cg06330324",0.387303211778561,0.0344583401579332,0.0359138453917368,0.035832267678993
"cg06331185",0.318769561186914,0.0278496601676656,0.0290772643444739,0.0220598115162837
"cg06334495",0.639151916888129,0.572674787816319,0.333290112372075,0.401656774820146
"cg06338562",0.088362398392706,0.0320868370964505,0.0243486388692883,0.038946367278249
"cg06342416",0.598646268283411,0.559705545528269,0.659437584364938,0.440340303487134
"cg06342490",0.79333996433817,0.709709592478999,0.478852983360284,0.595919818418642
"cg06344544",0.448410507609284,0.181435402161557,0.123133778651535,0.158296361890494
"cg06345789",0.12805408781961,0.108324141601717,0.219176700817563,0.176372507683082
"cg06346081",0.507577884216029,0.162457536718364,0.234419179629306,0.261290006258769
"cg06348477",0.0359400244329722,0.0315260490427775,0.0263994251790839,0.0286850504826377
"cg06352370",0.530086183040291,0.0536074548874853,0.0542170899790266,0.0677268109965867
"cg06353330",0.442196311461932,0.0434072354684805,0.042290734516704,0.0407954696265458
"cg06356912",0.643939906709718,0.201127944812631,0.177614650644885,0.207432793258787
"cg06357561",0.545009441988636,0.11522732434565,0.291779778665765,0.128825667030733
"cg06358131",0.588505628667422,0.508208687487372,0.314694031393049,0.310034339012415
"cg06358612",0.443946075540258,0.0522572780625567,0.0447571954468683,0.0488147969692286
"cg06358970",0.488966844404916,0.0137191280959612,0.013153710321418,0.0133719332300135
"cg06359059",0.0524122608082339,0.106887936037352,0.0673674730512134,0.0463020871586943
"cg06361057",0.674989075288263,0.402184976934018,0.391769039279337,0.395721715082953
"cg06361606",0.60159161319757,0.638181205739514,0.421244193324843,0.372317541886039
"cg06362313",0.161082607669103,0.179060225425937,0.290515239063212,0.191278124034092
"cg06363214",0.461778757562894,0.108617661260897,0.135677159807217,0.117315614156896
"cg06363801",0.347697164891401,0.123828157901961,0.161215418490918,0.189699524566056
"cg06364315",0.0123225558900991,0.0320376328985094,0.0180418320820291,0.0261572612857283
"cg06365567",0.395078025928557,0.188570815460903,0.241668354370356,0.148634173132469
