"","norm_avg","norm_std","c1_avg","c1_std","c2_avg","c2_std","c3_avg","c3_std","pval_norm_vs_c1","pval_norm_vs_c2","pval_norm_vs_c3","padj_norm_vs_c1","padj_norm_vs_c2","padj_norm_vs_c3"
"cg19360930",0.869212546815864,0.0534954412977965,0.657953267741347,0.288663677031234,0.94418982077111,0.0352443233662681,0.782849226696594,0.250565365420058,0.00015976045022803,0,0.000459383962383764,0.000396824344114785,0,0.00147385687931458
"cg19513282",0.950591922509284,0.0119909987061591,0.935598453317634,0.0884841672715818,0.950762258919301,0.0424077754185304,0.944819642369635,0.028182262919913,0.241945144452984,0.0102995519519612,0.449431027666008,0.293382301147713,0.0153993301029323,0.494374130432609
"cg19620972",0.978622069036901,0.00374506091238132,0.972015387836894,0.0154460461473052,0.975863013786235,0.00495110235697584,0.976375971948074,0.00567308570518928,0.0421982290269656,0.00273214874815964,0.141274136433978,0.0601715487977102,0.00489245240949516,0.194251937596719
"cg19809052",0.946125543208545,0.0165123182436414,0.926947096013233,0.0529342408432557,0.952134283760587,0.0106422648856309,0.925682620042437,0.0698182208809848,0.412170554228494,0.0148966858722138,0.395278858333791,0.484536376726627,0.0214400899469246,0.441108291184085
"cg19878076",0.776477658125182,0.0524082749233057,0.697105344325341,0.14006448403025,0.790695125759296,0.0979131603799707,0.673039540376828,0.199700690604955,0.000841822292084293,1.72962293265577e-07,0.000875202862996916,0.00172854177307975,5.22278297311743e-07,0.00259194694041394
"cg19993573",0.9771115045761,0.0224008250553161,0.774000597954538,0.260789426012067,0.975102526101514,0.0347618030143182,0.956497560536055,0.0770759780677739,3.97993339817937e-06,0.186859512671347,0.000635495399878505,1.33241248547744e-05,0.219666908025859,0.0019573258316258
"cg20283498",0.715679516147401,0.0406188267726343,0.670403223007228,0.130764261183252,0.741627248349434,0.0967619886756885,0.632750426796304,0.0979693982045792,0.0967890873537479,2.7936750319757e-06,2.77821609687701e-05,0.124212662103976,7.29196533769927e-06,0.000129650084520927
"cg20377030",0.0765539821478776,0.0126125864062509,0.117630218922597,0.133092691137137,0.0740014757887011,0.0131780863077728,0.0817334044338554,0.0125270682571384,0.504990727963184,0.374049830491209,0.10299096412253,0.58036247840545,0.42669388070849,0.157035727473956
"cg20561320",0.946342191141645,0.0177481414847174,0.931675667449865,0.0297169567317789,0.935912236953785,0.0180174347739096,0.925320521549169,0.0478661034957774,0.00784972858398425,3.72421463079586e-06,0.00208836852892347,0.0134317577992619,9.55881755237605e-06,0.00527227464679039
"cg20844545",0.0177687796836136,0.00750800987725563,0.043352022342414,0.0924263783271661,0.0178690585305943,0.018145321724117,0.0175917522475177,0.00389184579342846,0.0395846155892995,0.899172277649043,0.550425243767573,0.0575097245353974,0.91703662753611,0.591994400209951
"cg20844861",0.145135735695462,0.136425665517769,0.169359324085763,0.157702728688245,0.109879988391135,0.121096650763128,0.106338361893594,0.109094933485345,0.0006361072561889,0.0900853191829886,0.318969605839705,0.0013656546611292,0.111880154469195,0.37785630230242
"cg20908614",0.0444650841792824,0.00754612783949763,0.0429891670822343,0.00718922176756033,0.0408191456756032,0.0077885171684568,0.0415579104304129,0.00818656515203854,0.566764144604005,0.00103289183812705,0.127081151737177,0.632475929485628,0.00196376966755019,0.179545847408488
"cg20919680",0.0135190595412654,0.00235560868810459,0.0142692916854119,0.00220132217464505,0.0132088820658871,0.00232768885231438,0.0129402316930657,0.00252003284382135,0.0790132556536031,0.466712832641758,0.10894655877678,0.103118994666567,0.517077526811732,0.162890971374991
"cg21783213",0.916322056132434,0.0200153619565513,0.933917065053855,0.0280600336457863,0.934222297708978,0.0268164162728905,0.886556064626405,0.081671998553985,0.000553864436959484,4.74367700675771e-09,0.0321257751128399,0.00125434004840824,1.6237564700224e-08,0.0568663145675556
"cg21787835",0.977926924055837,0.00370722055708565,0.974405622668081,0.00849251269223794,0.976060814967434,0.00463697689617407,0.976450209022261,0.00489431060175978,0.0683753753153846,0.0223752715617278,0.352516401763129,0.0923667350751687,0.0313253801864189,0.402129821270532
"cg22328644",0.778659254899812,0.065478951240277,0.668321049592408,0.124820313423802,0.668704661926163,0.131118644436621,0.594920926713611,0.173584999409314,6.32453191209414e-05,4.76216770461946e-08,4.06156383414569e-07,0.000173924627582589,1.52786213856541e-07,2.97848014504017e-06
"cg22445447",0.752089851516054,0.0561575850903875,0.911457923221429,0.0674431032796157,0.944434153684905,0.0153980760214042,0.762793789875689,0.222170878059512,4.53859172466764e-13,0,9.83738103976783e-06,4.65962083732544e-12,0,5.41055957187231e-05
"cg22446618",0.90556861762049,0.0826244010026227,0.907456449514402,0.0331686331129223,0.925567605856954,0.0167483433531295,0.920703467096162,0.0234600320653369,0.0707624435976256,0.0263651689952248,0.0943031379725247,0.0947601418611682,0.0359312922589789,0.146693770179483
"cg22737917",0.0151441323224271,0.00311924426313564,0.0165339335962226,0.00269858431712647,0.0157450620511841,0.00327034625127787,0.0151967671597951,0.00201372963129932,0.0105162844740446,0.0332776898658609,0.23977042975676,0.0170474506210829,0.0434302054181574,0.29074524553182
"cg23067535",0.831663847620141,0.0352829104450289,0.786623985619969,0.105924543649738,0.84368263986197,0.0449282793324207,0.749294121574559,0.135481263048915,0.149382497979733,0.00215999028135427,0.000733047111040497,0.190123179246933,0.00395998218248284,0.00221351480588699
"cg23244913",0.250367711645465,0.101218719255547,0.612112573426497,0.130739451262067,0.606294465062513,0.186660379034346,0.19495672103528,0.195020951131015,1.0769163338864e-14,0,0.000376851811931034,1.38204262848755e-13,0,0.00126163432689955
"cg23650686",0.94436091962108,0.0412191964832023,0.946384358360655,0.0249190212890629,0.954098521856914,0.00839696564171784,0.947674192124168,0.0116706699707303,0.791374137682418,0.16873374844901,0.160175531548672,0.83473710413077,0.201434087295717,0.214495929204308
"cg23652866",0.0435873722040859,0.00793302252547852,0.11928693823574,0.144354551131906,0.0431714206018484,0.0100926911786258,0.0441812837415124,0.0113692927403361,0.0733092732527093,0.47043102605716,0.344810801972494,0.0973243800079072,0.517474128662876,0.396275100774359
"cg23822732",0.93741224299964,0.0222792269828598,0.472951354490958,0.212083424907753,0.908231449444044,0.100966773396857,0.815382743869858,0.211149167008564,0,0.406078945909483,0.000948898603838844,0,0.456468304161024,0.00265691609074876
"cg23946286",0.638386572687729,0.047984484403546,0.708335965625041,0.171844558218335,0.797487746155805,0.151594658649166,0.630371905003362,0.188108558708034,4.51998016792743e-09,0,0.000134004396150855,2.10932407836613e-08,0,0.000491349452553136
"cg24125861",0.84208484903707,0.0252125747562062,0.829099016891258,0.0728085079677585,0.862304914218178,0.0485262033026706,0.855883996835169,0.0288699688723955,0.0421982290269656,0,4.0347445542821e-05,0.0601715487977102,0,0.000177528760388412
"cg24195486",0.264364015785174,0.054228390617301,0.53980737360651,0.193755020106821,0.359449040830546,0.157871193873668,0.380800433573366,0.128574361418522,5.32994759439021e-11,4.5689534936777e-05,7.57509161575243e-06,3.42004970640038e-10,9.91012447924458e-05,4.6662564353035e-05
"cg24239148",0.0279875147013336,0.0247536434569411,0.350995909197015,0.318431970035999,0.0337426479834649,0.0419560511234401,0.0652144687837317,0.075014804438429,5.20700085049342e-07,0.0567449084802691,0.0039245889293219,1.8224502976727e-06,0.0716288189013233,0.00902069694202348
"cg24651706",0.0618397493376631,0.0092663037688409,0.0563194705355955,0.00917425924699672,0.0569837721411412,0.0132876954786295,0.0578049772414815,0.0113554030649346,0.076250052567391,0.00160109019751087,0.333601922633016,0.100363317054515,0.00300692549288626,0.39217325256095
"cg24880892",0.940990092826084,0.0157374174664414,0.926890887235591,0.019006997632146,0.94234605509884,0.0131782472044063,0.925689764810591,0.0284239504147983,0.000611808178418216,0.966000217713119,0.013760087067257,0.0013654849199479,0.966000217713119,0.0261611531895996
"cg24883498",0.142572626344059,0.0287342974192812,0.169888521501522,0.106338662148382,0.140493134146199,0.058559011262235,0.154761909471807,0.0735293599655309,0.0592558039351255,0.0317790787550483,0.161860340260328,0.0807556973983127,0.0421894666230813,0.214883555173194
"cg24913868",0.158007448511862,0.0493997046645475,0.474081650492583,0.233204116533494,0.162906884171577,0.129253636090311,0.188915134060323,0.136555403043476,3.87191390061048e-10,0.0101396223067145,0.383171925605967,2.29336438728467e-09,0.0153088415219023,0.430718806885539
"cg25052664",0.126988225965328,0.0301796839502823,0.414486574723341,0.164913486259822,0.109598956351716,0.0591245185913801,0.140592268193341,0.0616274490751733,1.26831878333178e-12,5.52468393089089e-06,0.199109347434371,1.14894760372408e-11,1.39475627107737e-05,0.255523662540776
"cg25099516",0.600986087888109,0.105188804847986,0.767278895935467,0.134130703156789,0.835826818560022,0.0971840365765152,0.671721343071123,0.160766577640381,8.1771739890435e-07,0,6.58668474480262e-05,2.79841065402822e-06,0,0.000281763736305445
"cg25387540",0.865190459902068,0.0670979079816377,0.872371913421175,0.0791425988779605,0.919572054176207,0.0390754696466654,0.840702748976168,0.116905237111333,0.0438493270483882,0,0.0584470941468821,0.0613890578677434,0,0.0967833602002134
"cg25682097",0.139977255031427,0.0218044104961882,0.357629534408907,0.223439806608415,0.115564402019777,0.102755793749901,0.120804493648589,0.0809105736571746,3.4310016960859e-07,0,9.75062356411982e-08,1.2580339552315e-06,0,7.90313699407606e-07
"cg25730020",0.879757136260812,0.0763622666759411,0.867514967297562,0.0889410785730416,0.893303955914054,0.080891454884014,0.715904246047361,0.214076186921961,0.619939850398916,0.0053083588241688,1.263462179657e-05,0.67709742525839,0.00869667296725527,6.70941985059237e-05
"cg26087735",0.83692837207484,0.0178815438346961,0.834652749788282,0.0211749393082084,0.846174873112887,0.0248160867267664,0.823159780967214,0.0583775695715298,0.676983773051528,0.00752431019076705,0.608425462433822,0.723996535068995,0.011704482518971,0.641763843937045
"cg26210187",0.0565103812657247,0.0124674955808662,0.148956332199919,0.159569363939271,0.0620547010134191,0.058326834079895,0.0506175559680776,0.0182464311110512,0.0010705001285809,0.00387496590345349,0.00308909277521396,0.00211355153591613,0.00670499718125659,0.00731877365204539
"cg26280911",0.613810474600192,0.0800954815916099,0.393780538872901,0.17632588380464,0.230199649550043,0.151790825880998,0.300811476334089,0.146784902184324,1.82032164897095e-08,0,0,7.57647389031151e-08,0,0
"cg26306256",0.0746865056975513,0.0118513437738048,0.0756861453644371,0.0123715762298882,0.0740153837692207,0.0109244049432209,0.0803429140415498,0.0115715517756988,0.960580223423865,0.400612975868887,0.127081151737177,0.960580223423865,0.453635281498592,0.179545847408488
"cg26416887",0.394889332987693,0.041677832890155,0.694299152428951,0.175829917107915,0.661556766258412,0.204613784519226,0.391290636844048,0.231286919850502,4.68514116391816e-14,0,0.00220747686491929,5.15365528030998e-13,0,0.00548308769673501
"cg26979504",0.402180694164932,0.0613801314072689,0.501754083647252,0.153193660823862,0.499535979408824,0.183474107365443,0.389122560565665,0.153703923476476,1.3131523974752e-05,7.23693830417815e-07,0.0872993687227489,4.12705039206493e-05,1.99015803364899e-06,0.137184722278605
"cg27173717",0.456173498826563,0.0583068412531516,0.542940594468626,0.17870548973776,0.452289170127744,0.15830978820325,0.339272322389057,0.152398501307481,0.00063848789351495,0.00875566832161179,9.42205481642144e-05,0.0013656546611292,0.0134837292152822,0.000381841168876027
"cg27432242",0.845532934451341,0.0399233552515894,0.771562457687679,0.0901848325873382,0.786211257891736,0.0932448608997175,0.718404320087468,0.12660450102795,0.000139505233841652,2.79027373385476e-05,2.3039838148442e-08,0.000358063433526908,6.61080238482513e-05,2.53438219632862e-07
"ch.9.98463211R",0.0545036076527749,0.0151113602543969,0.0410951203124078,0.021810894801529,0.0448598147184024,0.0204260104822166,0.0310503967151348,0.00664181058664174,1.69505183118535e-05,1.80135670602155e-07,7.73563435529923e-11,5.11839180397144e-05,5.23840253246089e-07,3.9709589690536e-09
